,manufacturer,productName,releaseYear,memSize,memBusWidth,gpuClock,memClock,unifiedShader,tmu,rop,pixelShader,vertexShader,igp,bus,memType,gpuChip,G3Dmark,G2Dmark,price,gpuValue,TDP,powerPerformance,testDate,category,picture
784,NVIDIA,GeForce 9800 GT,2008.0,0.512,256.0,600.0,900.0,112.0,56.0,16.0,23.2,7.8,No,PCIe 2.0 x16,GDDR3,G92,481.0,94.0,74.99,6.41,125.0,3.84,2012.0,Desktop,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
785,NVIDIA,GeForce 9800 GTX,2008.0,0.512,256.0,675.0,1100.0,128.0,64.0,16.0,23.2,7.8,No,PCIe 2.0 x16,GDDR3,G92,769.0,366.0,74.99,10.26,140.0,5.49,2009.0,Desktop,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
786,NVIDIA,GeForce 9800 GX2,2008.0,0.512,256.0,600.0,1000.0,128.0,64.0,16.0,24.0,8.0,No,PCIe 2.0 x16,GDDR3,G92,798.0,518.0,195.0,4.09,197.0,4.05,2009.0,Desktop,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
787,NVIDIA,GeForce 9800M GS,2008.0,0.512,256.0,530.0,800.0,64.0,32.0,16.0,23.2,7.8,No,PCIe 2.0 x16,GDDR3,G94,460.0,109.0,340.344,2.0580000000000003,60.0,7.67,2012.0,Mobile,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
788,NVIDIA,GeForce 9800M GT,2008.0,0.512,256.0,500.0,800.0,96.0,48.0,16.0,23.2,7.8,No,PCIe 2.0 x16,GDDR3,G92,424.0,130.0,340.344,2.058,65.0,6.53,2009.0,Mobile,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
789,NVIDIA,GeForce 9800M GTS,2008.0,1.024,256.0,600.0,800.0,64.0,32.0,16.0,23.2,7.8,No,PCIe 2.0 x16,GDDR3,G94,379.0,135.0,284.642,3.176,75.0,5.05,2009.0,Mobile,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
790,NVIDIA,GeForce 9800M GTS,2008.0,0.512,256.0,600.0,800.0,64.0,32.0,16.0,23.2,7.8,No,PCIe 2.0 x16,GDDR3,G94,379.0,135.0,284.642,3.176,75.0,5.05,2009.0,Mobile,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
791,NVIDIA,GeForce 9800M GTX,2008.0,1.024,256.0,500.0,800.0,112.0,56.0,16.0,23.2,7.8,No,PCIe 2.0 x16,GDDR3,G92,462.0,117.0,328.5,1.41,75.0,6.15,2009.0,Mobile,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
792,NVIDIA,GeForce GTX 260,2008.0,0.896,448.0,576.0,999.0,192.0,64.0,28.0,23.2,7.8,No,PCIe 2.0 x16,GDDR3,GT200,1221.0,88.0,79.99,15.27,202.0,6.05,2012.0,Desktop,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
793,NVIDIA,GeForce GTX 280,2008.0,1.024,512.0,602.0,1107.0,240.0,80.0,32.0,23.2,7.8,No,PCIe 2.0 x16,GDDR3,GT200,1181.0,121.0,522.78,2.26,236.0,5.0,2012.0,Desktop,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
794,NVIDIA,GeForce GTX 285,2008.0,1.024,512.0,648.0,1242.0,240.0,80.0,32.0,23.2,7.8,No,PCIe 2.0 x16,GDDR3,GT200B,1550.0,117.0,119.99,12.92,204.0,7.6,2009.0,Desktop,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
795,NVIDIA,ION,2008.0,0.512,64.0,575.0,729.4,16.0,8.0,4.0,6.4,3.8,Yes,PCI,System Shared,ION,86.0,20.0,229.99,0.37,13.4,7.88,2009.0,Unknown,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
796,NVIDIA,ION,2008.0,0.5632,102.4,500.0,756.0,16.0,8.0,4.0,4.0,2.6,Yes,PCIe 2.0 x16,System Shared,GT218,86.0,20.0,229.99,0.37,27.6,4.798,2009.0,Unknown,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
797,NVIDIA,ION,2008.0,0.4096,115.2,450.0,473.2,16.0,8.0,4.0,4.0,2.6,Yes,PCI,System Shared,ION,86.0,20.0,229.99,0.37,27.2,3.784,2009.0,Unknown,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
798,NVIDIA,ION,2008.0,0.4096,115.2,450.0,473.2,16.0,8.0,4.0,4.0,2.6,Yes,PCI,System Shared,C79,86.0,20.0,229.99,0.37,27.2,3.784,2009.0,Unknown,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
799,NVIDIA,ION,2008.0,0.4096,115.2,450.0,473.2,16.0,8.0,4.0,4.0,2.6,Yes,PCI,System Shared,C7A-ION,86.0,20.0,229.99,0.37,27.2,3.784,2009.0,Unknown,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
800,NVIDIA,ION LE,2008.0,0.192,76.8,450.0,495.8,16.0,8.0,4.0,4.8,3.4,Yes,PCI,System Shared,ION,98.0,96.0,151.666,1.014,23.2,4.69,2009.0,Unknown,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
801,ATI,Mobility Radeon HD 3410,2008.0,0.256,64.0,400.0,400.0,40.0,4.0,4.0,4.0,2.8,No,MXM-II,DDR2,M82,63.0,130.0,104.832,1.34,13.6,5.416,2010.0,Mobile,
802,ATI,Mobility Radeon HD 3430,2008.0,0.256,64.0,450.0,400.0,40.0,4.0,4.0,5.6,2.8,No,MXM-II,DDR2,M82,98.0,260.0,149.976,1.356,25.8,3.006,2009.0,Mobile,
803,ATI,Mobility Radeon HD 3450,2008.0,0.256,64.0,500.0,400.0,40.0,4.0,4.0,4.0,2.2,No,MXM-II,DDR2,M82,91.0,247.0,163.33599999999998,1.168,26.2,2.9900000000000007,2009.0,Mobile,
804,ATI,Mobility Radeon HD 3470,2008.0,0.256,64.0,680.0,400.0,40.0,4.0,4.0,4.0,2.0,No,MXM-II,DDR2,M82,93.0,250.0,138.792,0.712,23.82,4.202,2009.0,Mobile,
805,ATI,Mobility Radeon HD 3650,2008.0,0.512,128.0,500.0,700.0,120.0,8.0,4.0,7.2,3.0,No,MXM-II,GDDR3,M86,130.0,48.0,73.53,1.77,26.2,5.054,2009.0,Mobile,
806,ATI,Mobility Radeon HD 3670,2008.0,0.256,128.0,680.0,800.0,120.0,8.0,4.0,16.0,6.8,No,PCIe 2.0 x16,GDDR3,M86,232.0,331.0,135.88,1.626,15.0,18.318,2009.0,Mobile,
807,ATI,Mobility Radeon HD 3850,2008.0,0.512,256.0,580.0,750.0,320.0,16.0,16.0,24.0,8.0,No,PCIe 2.0 x16,GDDR3,M88,366.0,248.0,137.39,3.5,64.8,6.0920000000000005,2009.0,Mobile,
808,ATI,Mobility Radeon HD 3870,2008.0,0.512,256.0,660.0,850.0,320.0,16.0,16.0,24.0,8.0,No,PCIe 2.0 x16,GDDR3,M88,548.0,288.0,186.182,3.34,69.6,12.022,2009.0,Mobile,
809,ATI,Mobility Radeon HD 3870 X2,2008.0,0.512,256.0,660.0,850.0,320.0,16.0,16.0,23.2,7.8,No,PCIe 2.0 x16,GDDR3,M88,478.0,187.0,243.39,3.0420000000000003,50.8,10.852,2009.0,Mobile,
810,NVIDIA,Quadro CX,2008.0,1.536,384.0,602.0,800.0,192.0,64.0,24.0,23.2,7.8,No,PCIe 2.0 x16,GDDR3,GT200B,947.0,454.0,149.95,6.32,143.6,12.086000000000002,2009.0,Unknown,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
811,NVIDIA,Quadro FX 1700M,2008.0,0.512,128.0,625.0,800.0,32.0,16.0,8.0,14.4,5.6,No,MXM-II,GDDR3,G96,173.0,135.0,206.638,1.818,50.0,3.45,2009.0,Workstation,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
812,NVIDIA,Quadro FX 2700M,2008.0,0.512,256.0,530.0,799.0,48.0,24.0,16.0,22.4,7.6,No,MXM-HE,GDDR3,G94,358.0,74.0,99.95,3.58,65.0,5.51,2009.0,Workstation,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
813,NVIDIA,Quadro FX 3600M,2008.0,0.512,256.0,500.0,800.0,96.0,48.0,16.0,24.0,8.0,No,MXM-HE,GDDR3,G92,467.0,365.0,320.24,2.444,70.0,6.67,2009.0,Workstation,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
814,NVIDIA,Quadro FX 3600M,2008.0,0.512,256.0,500.0,799.0,64.0,32.0,16.0,24.0,8.0,No,MXM-HE,GDDR3,G92,467.0,365.0,320.23999999999995,2.444,70.0,6.67,2009.0,Workstation,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
815,NVIDIA,Quadro FX 370 LP,2008.0,0.256,64.0,540.0,500.0,8.0,4.0,4.0,8.8,4.6,No,PCIe 1.0 x16,DDR2,G98,108.0,481.0,143.702,1.15,25.0,4.32,2012.0,Workstation,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
816,NVIDIA,Quadro FX 3700,2008.0,0.512,256.0,500.0,800.0,112.0,56.0,16.0,23.2,7.8,No,PCIe 2.0 x16,GDDR3,G92,384.0,158.0,213.27,1.8,78.0,4.93,2010.0,Workstation,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
817,NVIDIA,Quadro FX 3700M,2008.0,1.024,256.0,550.0,800.0,128.0,64.0,16.0,20.8,7.2,No,MXM-HE,GDDR3,G92,467.0,117.0,925.0,0.5,75.0,6.23,2009.0,Workstation,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
818,NVIDIA,Quadro FX 370M,2008.0,0.256,64.0,550.0,600.0,8.0,4.0,4.0,9.6,4.2,No,MXM-II,GDDR3,G98,93.0,334.0,166.89600000000002,0.766,20.0,4.66,2009.0,Workstation,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
819,NVIDIA,Quadro FX 3800M,2008.0,1.024,256.0,675.0,1000.0,128.0,64.0,16.0,23.2,7.8,No,MXM-B (3.0),GDDR3,G92,628.0,68.0,90.432,7.350000000000001,100.0,6.28,2009.0,Workstation,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
820,NVIDIA,Quadro FX 4700 X2,2008.0,1.024,256.0,600.0,800.0,128.0,64.0,16.0,24.0,8.0,No,PCIe 2.0 x16,GDDR3,G92,676.0,509.0,248.966,3.648000000000001,113.4,9.15,2014.0,Unknown,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
821,NVIDIA,Quadro FX 4800,2008.0,1.536,384.0,602.0,800.0,192.0,64.0,24.0,23.2,7.8,No,PCIe 2.0 x16,GDDR3,GT200B,979.0,106.0,204.0,4.8,150.0,6.52,2012.0,Workstation,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
822,NVIDIA,Quadro FX 5800,2008.0,4.0,512.0,610.0,800.0,240.0,80.0,32.0,23.2,7.8,No,PCIe 2.0 x16,GDDR3,GT200B,1248.0,134.0,274.0,4.55,189.0,6.6,2009.0,Workstation,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
823,NVIDIA,Quadro FX 770M,2008.0,0.512,128.0,500.0,800.0,32.0,16.0,8.0,12.0,4.4,No,MXM-II,GDDR3,G96,198.0,92.0,527.0,0.38,35.0,5.65,2009.0,Workstation,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
824,NVIDIA,Quadro NVS 150M,2008.0,0.256,64.0,530.0,700.0,8.0,4.0,4.0,6.4,3.0,No,MXM-I,GDDR3,G98,93.0,327.0,181.08,0.5800000000000001,10.0,9.26,2009.0,Workstation,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
825,NVIDIA,Quadro NVS 160M,2008.0,0.256,64.0,580.0,700.0,8.0,4.0,4.0,7.2,3.0,No,MXM-I,GDDR3,G98,76.0,46.0,152.48000000000002,0.93,12.0,6.36,2009.0,Workstation,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
826,NVIDIA,Quadro NVS 450,2008.0,0.256,64.0,480.0,700.0,8.0,4.0,4.0,4.4,2.2,No,PCIe 1.0 x16,GDDR3,G98,64.0,154.0,159.0,0.4,15.8,6.918000000000001,2009.0,Unknown,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
827,ATI,Radeon HD 2400,2008.0,0.256,64.0,398.0,495.0,40.0,4.0,4.0,8.0,3.6,No,PCIe 1.0 x16,DDR2,RV610,121.0,298.0,88.2,1.37,23.0,4.311999999999999,2012.0,Unknown,
828,ATI,Radeon HD 3470,2008.0,0.256,64.0,800.0,950.0,40.0,4.0,4.0,16.8,6.2,No,PCIe 2.0 x16,GDDR3,RV620,90.0,95.0,109.65,0.82,30.0,2.99,2011.0,Desktop,
829,ATI,Radeon HD 3650 AGP,2008.0,0.512,128.0,725.0,500.0,120.0,8.0,4.0,4.0,2.0,No,AGP 8x,DDR2,RV635,150.0,155.0,185.0,0.81,24.62,5.160000000000001,2011.0,Unknown,
830,ATI,Radeon HD 3850 AGP,2008.0,0.512,256.0,668.0,828.0,320.0,16.0,16.0,20.8,7.2,No,AGP 8x,GDDR3,RV670,432.0,92.0,290.18600000000004,3.188,75.0,5.76,2012.0,Desktop,
831,ATI,Radeon HD 3850 X2,2008.0,0.512,256.0,669.0,828.0,320.0,16.0,16.0,24.0,8.0,No,PCIe 2.0 x16,GDDR3,RV670,822.0,422.0,187.108,7.846000000000001,349.0,2.36,2009.0,Desktop,
832,ATI,Radeon HD 3870 X2,2008.0,0.512,256.0,825.0,901.0,320.0,16.0,16.0,23.2,7.8,No,PCIe 2.0 x16,GDDR3,R680,709.0,224.0,121.23600000000002,8.724,165.0,4.29,2011.0,Desktop,
833,ATI,Radeon HD 4350,2008.0,0.512,64.0,600.0,400.0,80.0,8.0,4.0,5.6,3.4,No,PCIe 2.0 x16,DDR3,RV710,103.0,34.0,102.24,1.0,20.0,5.13,2012.0,Desktop,
834,ATI,Radeon HD 4550,2008.0,0.256,64.0,600.0,655.0,80.0,8.0,4.0,21.6,6.8,No,PCIe 2.0 x16,DDR2,RV710,236.0,429.0,156.0,1.51,20.0,11.79,2012.0,Desktop,
835,ATI,Radeon HD 4650,2008.0,0.256,128.0,600.0,700.0,320.0,32.0,8.0,14.4,5.4,No,PCIe 2.0 x16,GDDR3,RV730,219.0,39.0,69.99,3.13,48.0,4.57,2011.0,Desktop,
836,ATI,Radeon HD 4650 AGP,2008.0,0.512,128.0,600.0,400.0,320.0,32.0,8.0,6.4,2.8,No,AGP 8x,DDR2,RV730,208.0,156.0,126.79,0.768,41.0,2.494,2011.0,Unknown,
837,ATI,Radeon HD 4670,2008.0,0.512,128.0,750.0,1000.0,320.0,32.0,8.0,20.8,7.2,No,PCIe 2.0 x16,GDDR3,RV730,384.0,50.0,142.96,2.69,59.0,6.51,2012.0,Desktop,
838,ATI,Radeon HD 4830,2008.0,0.512,256.0,575.0,900.0,640.0,32.0,16.0,23.2,7.8,No,PCIe 2.0 x16,GDDR3,RV770,860.0,81.0,59.99,14.34,95.0,9.06,2012.0,Desktop,
839,ATI,Radeon HD 4850,2008.0,0.512,256.0,625.0,993.0,800.0,40.0,16.0,23.2,7.8,No,PCIe 2.0 x16,GDDR3,RV770,953.0,110.0,378.0,2.52,110.0,8.67,2012.0,Desktop,
840,ATI,Radeon HD 4850 X2,2008.0,0.512,256.0,625.0,995.0,800.0,40.0,16.0,24.0,8.0,No,PCIe 2.0 x16,GDDR3,R700,1132.0,542.0,233.592,11.54,250.0,4.53,2012.0,Desktop,
841,ATI,Radeon HD 4870,2008.0,0.512,256.0,750.0,900.0,800.0,40.0,16.0,23.2,7.8,No,PCIe 2.0 x16,GDDR5,RV770,1391.0,72.0,79.99,17.39,150.0,9.27,2012.0,Desktop,
842,ATI,Radeon HD 4870 X2,2008.0,1.024,256.0,750.0,900.0,800.0,40.0,16.0,24.0,8.0,No,PCIe 2.0 x16,GDDR5,R700,1309.0,565.0,254.972,11.144,286.0,4.58,2012.0,Desktop,
843,ATI,Radeon X1050,2008.0,0.128,64.0,400.0,200.0,16.0,8.0,8.0,8.0,6.0,No,PCIe 1.0 x16,DDR,RV410,49.0,245.0,142.11,0.54,27.4,3.2080000000000006,2009.0,Desktop,
844,ATI,FireGL V3600,2007.0,0.256,128.0,600.0,500.0,120.0,8.0,4.0,7.2,3.4,No,PCIe 1.0 x16,DDR2,RV630,180.0,399.0,160.99,1.12,29.8,5.922,2009.0,Workstation,
845,ATI,FireGL V5600,2007.0,0.512,128.0,800.0,1100.0,120.0,8.0,4.0,31.2,7.4,No,PCIe 1.0 x16,GDDR4,RV630,341.0,445.0,225.0,1.52,25.0,27.792,2009.0,Workstation,
846,ATI,FireGL V7600,2007.0,0.512,256.0,600.0,800.0,320.0,16.0,16.0,24.0,8.0,No,PCIe 1.0 x16,GDDR3,R600,616.0,488.0,225.336,2.9720000000000004,131.4,16.23,2009.0,Workstation,
847,ATI,FireGL V7700,2007.0,0.512,256.0,777.0,1126.0,320.0,16.0,16.0,28.8,8.0,No,PCIe 2.0 x16,GDDR4,RV670,660.0,422.0,69.99,9.43,94.2,12.306,2011.0,Workstation,
848,ATI,FireGL V8600,2007.0,1.024,512.0,688.0,868.0,320.0,16.0,16.0,24.0,8.0,No,PCIe 1.0 x16,GDDR4,R600,839.0,406.0,181.388,6.428,225.2,3.382,2010.0,Workstation,
849,ATI,FireGL V8650,2007.0,2.0,512.0,688.0,868.0,320.0,16.0,16.0,33.6,8.0,No,PCIe 1.0 x16,GDDR4,R600,550.0,637.0,298.99,1.84,139.2,7.437999999999998,2010.0,Workstation,
850,ATI,FireMV 2250,2007.0,0.256,128.0,600.0,400.0,28.8,4.0,4.0,4.0,2.0,No,PCIe 1.0 x16,DDR2,RV516,46.0,290.0,104.0,0.44,28.4,2.6340000000000003,2009.0,Unknown,
851,AMD,FireStream 9170,2007.0,2.0,256.0,800.0,800.0,320.0,16.0,16.0,24.0,8.0,No,PCIe 2.0 x16,GDDR3,RV670,647.0,493.0,253.438,3.004,189.4,9.194,2015.0,Unknown,https://www.amd.com/content/dam/amd/en/images/products/graphics/2562591-amd-radeon-chip.jpg
852,NVIDIA,GeForce 8200,2007.0,0.3584,140.8,500.0,640.0,16.0,8.0,4.0,13.6,5.4,Yes,PCI,System Shared,C78,153.0,163.0,265.434,1.7840000000000005,26.8,6.25,2009.0,Unknown,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
853,NVIDIA,GeForce 8300,2007.0,0.3584,128.0,500.0,580.0,16.0,8.0,4.0,8.8,3.8,Yes,PCI,System Shared,C78,102.0,168.0,22.68,4.48,24.6,6.717999999999999,2009.0,Unknown,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
854,NVIDIA,GeForce 8300 GS,2007.0,0.128,64.0,459.0,400.0,8.0,8.0,4.0,4.0,2.2,No,PCIe 2.0 x16,DDR2,G86,67.0,314.0,203.004,0.504,40.0,1.67,2009.0,Desktop,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
855,NVIDIA,GeForce 8400,2007.0,0.256,64.0,540.0,500.0,16.0,8.0,4.0,4.8,2.8,No,PCIe 2.0 x16,DDR2,G98,81.0,160.0,589.99,0.14,24.6,3.5699999999999994,2009.0,Unknown,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
856,NVIDIA,GeForce 8400 GS,2007.0,0.256,64.0,459.0,400.0,16.0,8.0,4.0,6.4,3.8,No,PCIe 1.0 x16,DDR2,G86,128.0,32.0,85.97,1.49,40.0,3.21,2012.0,Desktop,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
857,NVIDIA,GeForce 8400M G,2007.0,0.256,64.0,400.0,400.0,8.0,8.0,4.0,3.6,2.2,No,PCIe 1.0 x16,GDDR3,G86,59.0,241.0,214.602,0.452,10.0,5.87,2009.0,Mobile,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
858,NVIDIA,GeForce 8400M GS,2007.0,0.256,64.0,400.0,400.0,16.0,8.0,4.0,4.0,2.6,No,MXM-I,DDR2,G86,98.0,47.0,78.2,1.25,11.0,8.91,2009.0,Mobile,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
859,NVIDIA,GeForce 8400M GT,2007.0,0.512,128.0,450.0,600.0,16.0,8.0,4.0,4.0,2.2,No,PCIe 1.0 x16,GDDR3,G86,64.0,68.0,215.99,0.428,14.0,4.56,2009.0,Mobile,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
860,NVIDIA,GeForce 8500 GT,2007.0,0.256,128.0,459.0,400.0,16.0,8.0,4.0,6.4,3.0,No,PCIe 1.0 x16,GDDR3,G86,115.0,39.0,176.80800000000002,0.6839999999999999,45.0,2.57,2009.0,Desktop,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
861,NVIDIA,GeForce 8600 GS,2007.0,0.512,128.0,540.0,400.0,16.0,8.0,8.0,5.6,3.4,No,PCIe 1.0 x16,DDR2,G84,92.0,100.0,73.736,2.278,47.0,1.96,2009.0,Desktop,https://cdn.wccftech.com/wp-content/uploads/2023/09/NVIDIA-MLPerf-Inference-v3.1-Hopper-H100-Grace-Hopper-GH200-L4-GPU-Performance-_W-_2-g-standard-scale-4_00x-Custom.png
